SalesOrderID,SalesOrderDetailID,CarrierTrackingNumber,OrderQty,ProductID,SpecialOfferID,UnitPrice,UnitPriceDiscount,LineTotal,rowguid,ModifiedDate
56095,58108,NA,1,923,1,4.99,0,4.99,1328FE43-D0B6-4052-BDD9-6E471DA97696,11-09-13 22:00
47692,18935,F786-4312-9B,2,763,1,469.794,0,939.588,54085C1E-8B0A-4399-A9E7-3AD06963FD91,29-08-12 22:00
55015,53871,NA,1,986,1,564.99,0,564.99,20E61B25-A95C-4E75-BB93-11C4550C0C82,24-08-13 22:00
74234,119303,NA,1,711,1,34.99,0,34.99,76EC4A47-A653-4353-8F59-2B19F68FE9EC,01-06-14 22:00
55911,57647,NA,1,982,1,769.49,0,769.49,D00A8251-FC14-4A04-86EE-B33F9EF4612D,07-09-13 22:00
51771,40838,F78B-4D68-8E,7,875,1,5.394,0,37.758,B1A8C478-4F99-47E1-8A20-D742C1C40B7F,29-06-13 22:00
57150,62789,0163-41B3-92,6,952,1,12.144,0,72.864,0E277F74-8E0A-4756-8A1E-8914074D4B96,29-09-13 22:00
47366,16256,DD3E-4DAA-BA,2,766,1,469.794,0,939.588,2F522FF7-0CB5-4D05-85FE-F24A6FC36CB9,30-07-12 22:00
74367,119599,NA,1,929,1,29.99,0,29.99,D002D818-70F2-4ED5-8709-169678FB1FC7,06-06-14 22:00
45819,8103,NA,1,751,1,3578.27,0,3578.27,D7B124CA-EF5B-459F-853B-23810FB67399,28-02-12 23:00
49869,30128,A2BD-4A89-93,1,782,1,1229.4589,0,1229.4589,8D3BDA09-CB11-4A5F-AE34-A20C177CB991,27-02-13 23:00
60470,73983,NA,1,931,1,21.49,0,21.49,42A8B50E-5414-49A4-9131-5D37E52ABD7F,18-11-13 23:00
51123,36608,E412-45DF-AE,8,793,1,1466.01,0,11728.08,9364CF1A-82A6-4122-8E14-B5FEF167FD4B,29-05-13 22:00
71898,112922,50A6-4178-9B,2,953,1,728.91,0,1457.82,84D31325-130D-47C0-8958-5310EB85F518,30-04-14 22:00
45689,7516,NA,1,751,1,3578.27,0,3578.27,D9E6CC16-864E-44A8-B4F5-10ECC9CF9B6D,13-02-12 23:00
49602,28936,NA,1,764,1,782.99,0,782.99,4C7483F1-1E2D-45EC-BF38-7C17C6B147F3,01-02-13 23:00
71904,113024,DBF0-4665-A7,3,979,1,445.41,0,1336.23,6FCA50B3-8DBD-4FDF-812B-B60E408A1663,30-04-14 22:00
67347,96995,6E87-4127-80,2,977,1,323.994,0,647.988,3383A81E-9FD0-48C2-BC32-1174FA6B6141,28-02-14 23:00
45295,5969,113A-4330-B0,1,775,1,2024.994,0,2024.994,FA0EC914-9761-4601-B776-63424139D4D2,31-12-11 23:00
68082,98919,NA,1,977,1,539.99,0,539.99,A8A36701-6C87-4541-B4A0-4C18C5277D91,10-03-14 23:00
66089,92455,NA,1,933,1,32.6,0,32.6,14915A32-E9B5-4A56-AA54-A9AD751F1766,09-02-14 23:00
58333,66039,NA,1,880,1,54.99,0,54.99,3455FF61-5A2B-4054-9F5C-ABF8832038EC,19-10-13 22:00
63157,82148,9E62-4577-80,3,883,1,32.394,0,97.182,F41415F0-6C7A-496E-AA55-5F96629241BD,30-12-13 23:00
48350,23439,1505-4FEA-92,2,809,1,33.7745,0,67.549,92AE09FE-0E6E-40CC-BF70-F67AE794B2CC,29-10-12 23:00
46086,9096,56A8-4607-A0,16,712,3,4.7543,0.05,72.26536,53EC0401-2098-4CFC-ACBC-A882C71E7EAC,29-03-12 22:00
56187,58351,NA,1,877,1,7.95,0,7.95,B2429CB5-DB38-4E9C-909E-45BA2C896BDE,12-09-13 22:00
60582,74264,NA,1,870,1,4.99,0,4.99,0A910329-F049-4381-93A6-47EAFC07ABBF,20-11-13 23:00
49755,29089,NA,1,784,2,2049.0982,0,2049.0982,F8F10354-C300-4661-B31A-9D18109FC283,18-02-13 23:00
44566,3878,482A-4537-98,4,771,1,2039.994,0,8159.976,EC806A33-29C4-4122-A571-18191C911DCA,30-09-11 22:00
47942,19887,NA,1,767,1,782.99,0,782.99,15EA9D1C-D1C4-479C-8229-FE18090423F4,26-09-12 22:00
53454,46828,278D-445A-99,6,784,1,1376.994,0,8261.964,B7B2E2B8-3628-4ADD-8302-BF2414BFF49D,30-07-13 22:00
71952,113532,9490-4552-81,3,996,1,72.894,0,218.682,9E8D57AB-96EA-40BB-9D50-1E65AEDDBF7B,30-04-14 22:00
64764,87479,NA,1,870,1,4.99,0,4.99,134FE578-51F6-4B1F-A89F-C0058EF11C83,21-01-14 23:00
43668,84,365D-4C9A-BE,6,765,1,419.4589,0,2516.7534,CC2E1B7E-A197-45B1-8B44-59BF44C42F5E,30-05-11 22:00
43867,704,061F-4449-BE,2,715,1,28.8404,0,57.6808,2BA50C75-C06F-4B26-8931-A9D4584A72AD,30-06-11 22:00
50524,33405,NA,1,759,1,782.99,0,782.99,C42F04F9-DCC0-4658-824E-D56106BF4999,17-04-13 22:00
74275,119398,NA,1,707,1,34.99,0,34.99,66D7E3CC-A9C0-4D43-A0EB-A6CA3D2378DA,02-06-14 22:00
44521,3290,E46D-4692-AC,1,759,1,419.4589,0,419.4589,9D6970F2-1D6B-4CBE-837F-48C4CA5FCF08,30-09-11 22:00
59576,71773,NA,1,873,1,2.29,0,2.29,C5FD46CC-E89F-4B89-B4D2-262E31767CD9,04-11-13 23:00
58257,65862,NA,1,934,1,28.99,0,28.99,F0F24AF2-BC8B-4986-BE4F-CB69A5CB1E66,18-10-13 22:00
72732,115566,NA,1,711,1,34.99,0,34.99,171A8405-FB29-4202-A69A-DF7723A7EFA6,11-05-14 22:00
73503,117462,NA,1,870,1,4.99,0,4.99,A6474D68-EAC7-4046-B5EE-137F1451C8BA,20-05-14 22:00
61746,78309,NA,1,712,1,8.99,0,8.99,F1751405-C1A9-4C1B-8D75-5B6821AE2989,07-12-13 23:00
53943,51263,NA,1,875,1,8.99,0,8.99,8DEAC683-9440-4A52-9E78-A95BE7C2E766,05-08-13 22:00
58548,66576,NA,1,880,1,54.99,0,54.99,F1327890-E1B1-4A42-A9BC-48563690FBA1,23-10-13 22:00
71886,112659,AE34-4CC5-9B,2,782,1,1376.994,0,2753.988,3A8DEC80-1545-499C-85FC-9AD7FD3F3DA8,30-04-14 22:00
71894,112848,8013-4FC0-B4,6,876,1,72,0,432,BCFD4B4D-6203-4A98-AFD7-E9D3EF04A9C0,30-04-14 22:00
60293,73530,NA,1,781,1,2319.99,0,2319.99,D601E4B2-03B7-40E4-9E96-22F224F2F156,15-11-13 23:00
71799,111126,EBC1-4D4C-8E,1,925,1,149.874,0,149.874,F8D85141-635F-4B3E-ACC9-168F6E6872FB,30-04-14 22:00
43676,151,11BA-4D19-B7,2,778,1,2024.994,0,4049.988,FC88B691-B298-4E79-8DB7-9237C3740899,30-05-11 22:00
66738,94029,NA,1,859,1,24.49,0,24.49,FF2247F4-97A1-4BDB-BC9F-CE9D41802DE6,19-02-14 23:00
74820,120610,NA,1,933,1,32.6,0,32.6,58BEB888-5EFD-44F5-B3E3-F0D3B01F2697,20-06-14 22:00
46071,8945,1563-4F33-9D,1,768,1,419.4589,0,419.4589,412D9411-9326-48D9-9AF4-6D77AC0D179F,29-03-12 22:00
66084,92444,NA,1,870,1,4.99,0,4.99,17A4BA68-0877-4325-887D-5D2F6FBCBDB6,09-02-14 23:00
49833,29521,595A-4EFA-AC,3,823,1,52.647,0,157.941,C848255E-99F9-44AC-ACEB-56DB6B1A8F31,27-02-13 23:00
51832,42096,475C-432F-B2,1,748,1,818.7,0,818.7,D3415209-CAA0-4B4F-B1AA-7E965C7FF906,29-06-13 22:00
67069,94838,NA,1,784,1,2294.99,0,2294.99,790FD10A-9683-4A9B-8457-12F9724FDCCB,24-02-14 23:00
45057,5314,568E-472E-9C,1,762,1,419.4589,0,419.4589,476EA86F-BF80-4C32-A257-613FED96E522,30-11-11 23:00
72839,115842,NA,1,882,1,53.99,0,53.99,4DA4F22E-DA62-47FB-8444-8AB2D3AF82B4,12-05-14 22:00
54024,51462,NA,1,858,1,24.49,0,24.49,7641DA1E-F537-4923-9215-C7832C89C322,06-08-13 22:00
54564,52795,NA,1,712,1,8.99,0,8.99,5B70378A-1378-4930-86D9-D42CBC2F1CF6,16-08-13 22:00
50252,32085,B5DA-491E-A9,3,712,1,5.1865,0,15.5595,30AAB6BE-42B5-497D-BDCC-AF72B6C1179C,29-03-13 23:00
50707,34524,C071-42D6-B3,3,761,1,469.794,0,1409.382,556B1032-3B9E-4F13-93D4-94DE7B4F0938,29-04-13 22:00
51259,37975,NA,1,966,1,2384.07,0,2384.07,FA063ADF-2816-435A-AAC4-17E7EEE1480D,02-06-13 22:00
71563,110050,NA,1,870,1,4.99,0,4.99,9F8F94B5-926D-49D1-8DFC-3FEE499BD762,27-04-14 22:00
65665,91411,NA,1,990,1,539.99,0,539.99,8C609047-FF11-44D6-A534-164D25D5186C,02-02-14 23:00
74357,119578,NA,1,873,1,2.29,0,2.29,F1DAA093-3127-4DC6-BA40-CE7DE3F5B849,05-06-14 22:00
58928,68135,6C1A-4E73-97,3,715,1,29.994,0,89.982,57537D0E-A3E5-482D-9708-159DF2445F95,29-10-13 23:00
66525,93501,NA,1,923,1,4.99,0,4.99,73E4B73C-6E07-4964-B6BB-1B54A852C578,16-02-14 23:00
70309,106900,NA,1,934,1,28.99,0,28.99,64B6B7C6-177C-4A29-830F-759D668522EF,08-04-14 22:00
66622,93760,NA,1,708,1,34.99,0,34.99,AC774164-911C-4F68-9375-BA133F5460E8,17-02-14 23:00
43860,629,E57D-4B4B-BF,1,738,1,178.5808,0,178.5808,CCF86807-B675-4DB6-8297-B4C6A10CA010,30-06-11 22:00
45810,8027,2A16-4AA7-89,4,725,1,183.9382,0,735.7528,C49EEE48-E657-4B49-BDE2-F5BE7A9C7FD0,28-02-12 23:00
47700,19096,5C46-42DE-AD,6,855,1,53.994,0,323.964,02C65911-33F2-497F-8C41-ADBD1E3B16EA,29-08-12 22:00
51121,36512,9E4C-40B6-B1,3,838,1,858.9,0,2576.7,FEE69419-87F2-4864-AEE8-3AB2A44CCEA0,29-05-13 22:00
72845,115859,NA,1,957,1,2384.07,0,2384.07,72273DF9-31EA-47F0-9315-3653A67674DE,12-05-14 22:00
62359,79810,NA,1,871,1,9.99,0,9.99,F5CA3517-01AC-4A4C-A80B-658A7F3F63B7,17-12-13 23:00
57067,61363,08F2-42FC-BE,6,711,1,20.994,0,125.964,09D7071C-1983-4875-BE5F-051FCC169299,29-09-13 22:00
74986,120985,NA,1,707,1,34.99,0,34.99,9A0BA698-C8C0-41B9-8CC8-0A79F5C2A512,25-06-14 22:00
58024,65277,NA,1,878,1,21.98,0,21.98,CED7CA72-0361-443F-9809-2790F4950EA4,14-10-13 22:00
69447,103207,1C7A-4B97-AA,2,924,1,149.874,0,299.748,C833B232-1CD7-4BBF-A6D1-78EA44FE7C7B,30-03-14 22:00
46622,11095,1009-4D99-85,12,862,2,22.0342,0.02,259.122192,6BE9DF5C-44E1-455A-8D66-A961D3D0540A,29-05-12 22:00
67274,95671,EAF2-43E4-AB,1,989,1,323.994,0,323.994,93B41307-1C49-4F3E-A2A6-D60608CF0867,28-02-14 23:00
57162,62969,83B5-43A6-BD,1,983,1,461.694,0,461.694,A20BBDEB-4428-4054-87CD-D9F7D4D024EB,29-09-13 22:00
46325,9665,D29B-490E-A9,2,766,1,419.4589,0,838.9178,708EF088-5DFC-493D-A45A-5EB63882D718,29-04-12 22:00
69499,103898,EED8-4061-9F,3,936,1,37.254,0,111.762,047F54DB-2E20-4068-86BC-E8E19DD32814,30-03-14 22:00
61973,78885,NA,1,929,1,29.99,0,29.99,19AD39F3-AFA0-417C-A04C-C3AC1C572878,11-12-13 23:00
67278,95829,22C9-42E1-BC,8,870,1,2.994,0,23.952,53C10A9F-395B-4689-AB9A-CACCF3821B20,28-02-14 23:00
63202,82674,5C83-47EE-AA,2,904,1,218.454,0,436.908,9FFEF2F3-BBAB-4D97-B615-20B72EA98211,30-12-13 23:00
47359,16155,8BC9-458A-82,8,832,1,209.256,0,1674.048,A9122FA1-632D-4D16-9633-9032A4407762,30-07-12 22:00
50206,31170,7656-4E84-B8,3,780,1,1242.8518,0,3728.5554,12BC797D-5067-4FE7-96AA-D435AE540338,29-03-13 23:00
51157,37478,927E-4DB1-A3,16,708,11,15.7455,0.15,214.1388,1039FAC9-775D-41B0-94B4-F93DD77EF404,29-05-13 22:00
49943,30652,NA,1,798,1,1000.4375,0,1000.4375,93DD35E1-E3B9-42EE-B400-C4283B01C5B0,03-03-13 23:00
51112,36341,6C36-4086-8D,1,956,14,953.628,0.2,762.9024,0AFF60AD-C9F7-4701-8B2E-41C1CFE3F10B,29-05-13 22:00
72644,115326,NA,1,877,1,7.95,0,7.95,A426ADAF-18D7-4CEA-BF09-63F2D08A3A73,10-05-14 22:00
65965,92141,NA,1,880,1,54.99,0,54.99,21C9A46F-9959-400F-90FC-B9B8508928A5,07-02-14 23:00
52273,43880,NA,1,873,1,2.29,0,2.29,D0FC75EC-79D1-4021-AE65-A7491B75C913,06-07-13 22:00
51108,36210,8650-4A20-B1,1,873,1,1.374,0,1.374,72B49AC0-B963-4F3B-AE38-7F2C470F8A08,29-05-13 22:00
51109,36280,0EFE-4639-BE,15,884,3,29.6945,0.05,423.146625,53B1A0A3-C294-4F9F-9CA5-00E71978E766,29-05-13 22:00
50686,34104,F178-4D7F-BC,1,782,1,1229.4589,0,1229.4589,CFF960C7-4D54-4C8D-B759-3C4568879286,29-04-13 22:00
49364,27589,NA,1,796,1,2181.5625,0,2181.5625,621EABB3-3E37-47CA-8B0B-F00794934CA0,18-01-13 23:00
57144,62688,074E-478C-99,14,869,2,40.5942,0.02,556.952424,14B4841E-AA3A-4624-81E9-71E473A56367,29-09-13 22:00
72081,113884,NA,1,933,1,32.6,0,32.6,2F20251B-AB81-416D-B0F0-953B92020FE9,02-05-14 22:00
48770,25159,28CC-48AC-B8,5,852,1,44.994,0,224.97,C7640E2E-5325-4523-BE7C-0362B9744937,29-11-12 23:00
51129,36769,159A-4E9A-B1,1,870,1,2.994,0,2.994,A7D56038-DE51-49F2-93D5-A0C63DF62B6B,29-05-13 22:00
57208,63302,NA,1,870,1,4.99,0,4.99,AAE155E1-4DC4-4172-A1EC-0E25B5483714,29-09-13 22:00
63285,83667,6316-44BB-8E,3,998,1,323.994,0,971.982,4B5CF8E3-5081-4B16-8AAD-BCD2BAA90C9A,30-12-13 23:00
53499,47913,A47F-48AD-83,3,944,1,158.43,0,475.29,48633CDE-B79B-4C21-A31F-B1991A2755A1,30-07-13 22:00
68834,100812,NA,1,879,1,159,0,159,24CED915-0334-4F25-B6C4-62F3256CEFAF,22-03-14 23:00
51138,36977,685D-4916-A6,7,954,14,953.628,0.2,5340.3168,1595A8C2-1535-4047-836D-C32F1C907BCE,29-05-13 22:00
72781,115694,NA,1,973,1,1700.99,0,1700.99,304B7FD8-1FAD-4BA8-BD74-33E9CA341917,11-05-14 22:00
49541,28842,B736-4142-A1,2,781,1,1242.8518,0,2485.7036,F6BDA2DC-EBB4-490C-8EA5-E9ED01830265,27-01-13 23:00
63687,84783,NA,1,922,1,3.99,0,3.99,99A9D6FA-3B7B-4A26-8353-E38262CE0C59,04-01-14 23:00
68330,99531,NA,1,969,1,2384.07,0,2384.07,58A99A0C-5A83-45F5-9C7E-F9D2B542F07B,14-03-14 23:00
74203,119231,NA,1,870,1,4.99,0,4.99,FBABD891-C3FC-4F15-A90C-ADACB5044B73,31-05-14 22:00
68858,100876,NA,1,879,1,159,0,159,FEE3AD5C-694A-43CA-A111-A6E145EFF9CD,22-03-14 23:00
55313,55975,E5E5-4D8A-89,1,976,1,1020.594,0,1020.594,18EAFB30-4CA0-4095-8F74-8066CFE9B695,29-08-13 22:00
58575,66643,NA,1,794,1,2443.35,0,2443.35,FAB1C1F9-A5C3-4EC4-8250-A3EF0C2B0320,23-10-13 22:00
70240,106732,NA,1,707,1,34.99,0,34.99,FC3846E1-D1D6-4950-BE44-A37E482EFCD6,07-04-14 22:00
70798,108125,NA,1,780,1,2319.99,0,2319.99,002F0668-0E3A-4A8A-A7D4-EDB0FB660C9C,15-04-14 22:00
63263,83425,1E1A-44EE-94,5,976,1,1020.594,0,5102.97,C5FC0BB4-AE00-4388-933E-11CB03E67C63,30-12-13 23:00
56671,59550,NA,1,712,1,8.99,0,8.99,CE75CDA0-4734-4DC1-A9BD-666008F6648C,22-09-13 22:00
55101,54081,NA,1,880,1,54.99,0,54.99,6BAA49CE-1AE5-4B41-AC49-3174BB821872,26-08-13 22:00
47366,16263,DD3E-4DAA-BA,7,716,1,28.8404,0,201.8828,0A8470C0-AA8D-49BC-8593-AF275C21BEA6,30-07-12 22:00
70885,108357,NA,1,922,1,3.99,0,3.99,B09FD6F5-49C9-46EB-8422-4DB6AAA214BC,17-04-14 22:00
58019,65265,NA,1,870,1,4.99,0,4.99,0024085F-E830-403E-B226-72A20A88B24F,14-10-13 22:00
74849,120677,NA,1,934,1,28.99,0,28.99,690751CC-9E24-4F1D-9BA1-957E782E0C11,21-06-14 22:00
53917,51208,NA,1,707,1,34.99,0,34.99,1B8FB203-6D06-4663-9099-05873BA9BC9F,04-08-13 22:00
49515,28550,52D0-4584-BC,3,785,1,647.994,0,1943.982,932C4D61-C526-455B-80F3-CE796E88F83A,27-01-13 23:00
46992,13967,C958-4FD6-A0,10,708,1,20.1865,0,201.865,46A29AED-9C38-44D0-8B5B-BBE41A977C61,29-06-12 22:00
74062,118878,NA,1,921,1,4.99,0,4.99,07E7A7B5-F417-4F3D-9965-4A46F2006D6A,28-05-14 22:00
56022,57936,NA,1,870,1,4.99,0,4.99,55BA4F89-CD33-425A-9D94-FE9D3C0F1B6B,10-09-13 22:00
64011,85588,NA,1,932,1,24.99,0,24.99,F6618F98-CE98-42C7-8431-CAAE29973308,10-01-14 23:00
60061,72964,NA,1,933,1,32.6,0,32.6,2E831002-B787-4D03-A38D-5D814EB656CF,12-11-13 23:00
58982,69247,EEA8-4A3B-AF,2,874,1,5.394,0,10.788,858A9F79-E3BA-4A85-B6EA-61E5162C5BAC,29-10-13 23:00
47053,15277,686D-414B-82,4,769,1,469.794,0,1879.176,6E922A27-B342-4B1D-8827-A5C8A0B256A4,29-06-12 22:00
57911,64987,NA,1,712,1,8.99,0,8.99,58BBF705-2323-41C4-9B33-6801EDDF40AD,12-10-13 22:00
47039,14982,B548-493E-AE,2,788,1,647.994,0,1295.988,6DDBC962-D3AE-4F05-AE4E-20FB5F0ECC83,29-06-12 22:00
64229,86130,NA,1,782,1,2294.99,0,2294.99,4C4450D0-3C17-498E-92E4-E32EA8A56E6D,13-01-14 23:00
61847,78572,NA,1,872,1,8.99,0,8.99,61812880-9D43-4788-A869-E739C39B3809,08-12-13 23:00
59182,70743,NA,1,930,1,35,0,35,28469F33-E698-4B6F-A3B1-10A775F38CD2,30-10-13 23:00
50191,30953,1DDA-4B5A-95,1,729,1,202.332,0,202.332,697472AD-2A13-4EA9-920E-7000A7A84F7E,29-03-13 23:00
63269,83475,B1E2-43BD-84,1,984,1,338.994,0,338.994,0FD76B40-3D97-4021-B4D2-37D11C846479,30-12-13 23:00
49870,30170,7E0A-4D6E-9E,11,765,2,454.1342,0.02,4895.566676,0017B75F-F6C5-422C-A513-BA8179436E68,27-02-13 23:00
48296,22586,FC37-4F3E-BB,5,738,1,183.9382,0,919.691,2E293BC5-076F-4FD0-AC40-8CCE45E2AE81,29-10-12 23:00
59014,69622,E148-47F7-98,3,712,1,5.394,0,16.182,170111C8-4F68-4874-B7FB-2C11BB111DA3,29-10-13 23:00
72297,114407,NA,1,869,1,69.99,0,69.99,16E3748A-EE69-4F0B-B860-E8C92D9B6D59,05-05-14 22:00
67053,94799,NA,1,922,1,3.99,0,3.99,40565F4D-AD6F-42F1-94E7-F73711E8120F,24-02-14 23:00
63450,84188,NA,1,868,1,69.99,0,69.99,DB856912-E795-4219-B8C2-C9B296886876,01-01-14 23:00
67664,97890,NA,1,712,1,8.99,0,8.99,52B5D4E0-047B-4F05-9519-292D41C908C1,04-03-14 23:00
51823,41789,2FB1-4AE1-BC,3,914,1,16.272,0,48.816,89C79EC4-C49D-48ED-9361-CC9E8A149F57,29-06-13 22:00
55291,55544,4FAB-4BAB-88,1,893,1,602.346,0,602.346,8BD9A918-5504-4E5E-8689-040F841CE0C0,29-08-13 22:00
58536,66551,NA,1,883,1,53.99,0,53.99,9F6DD02F-D286-4171-9BFA-E4BDBA962E6D,22-10-13 22:00
69478,103783,E63C-4ABF-83,2,974,1,1020.594,0,2041.188,3BF754DD-DB31-48F4-8530-99899F8FFD55,30-03-14 22:00
51073,35550,NA,1,792,1,2181.5625,0,2181.5625,95129929-8C6A-4829-A7D8-076913308A55,28-05-13 22:00
49507,28437,405D-4B85-98,1,854,1,44.994,0,44.994,24129A23-4D29-4718-99E6-8F50A8851E30,27-01-13 23:00
47708,19188,86B1-46A5-95,14,806,2,59.3282,0.02,813.982904,FFB0F07A-E8ED-4428-A04A-59D4565F760C,29-08-12 22:00
44564,3861,142F-443C-90,2,760,1,419.4589,0,838.9178,0D36493F-DE9C-48D0-B259-4A63463C6498,30-09-11 22:00
57116,62083,398B-4F74-A0,1,738,1,202.332,0,202.332,C3681CF3-63F5-450C-872A-B3283BB0A5A3,29-09-13 22:00
44782,4695,8A91-4DA7-97,3,730,1,183.9382,0,551.8146,86B2A4EF-841D-486C-A48E-204D4378FB2D,30-10-11 23:00
68973,101160,NA,1,871,1,9.99,0,9.99,853060E4-D228-4F20-AFF7-AFA02259DFA9,24-03-14 23:00
61015,75338,NA,1,930,1,35,0,35,4A8CAE12-4FDC-47D9-9915-3D1E23556D72,26-11-13 23:00
71847,112175,3A74-467E-8B,6,958,1,445.41,0,2672.46,B4BFFA9D-63B2-4DE0-A728-3C13544CCEC2,30-04-14 22:00
63519,84367,NA,1,713,1,49.99,0,49.99,446A5389-2AC8-4B73-BB03-846D7FA71D98,02-01-14 23:00
55925,57693,NA,1,784,1,2294.99,0,2294.99,81D1798A-47E0-4EFE-8AE3-45B7FF3C52E6,08-09-13 22:00
46455,10517,NA,1,753,1,3578.27,0,3578.27,F726E986-8BB2-4C05-8EBD-97D5DE4FB40C,08-05-12 22:00
68232,99278,NA,1,931,1,21.49,0,21.49,F3DE0C3B-A2BB-4255-B20E-DEDCE26A6217,13-03-14 23:00
61368,77359,NA,1,711,1,34.99,0,34.99,0DEF3B45-B194-4C8D-9E81-8F9D18911772,30-11-13 23:00
45042,5191,081C-4281-8E,2,774,1,2039.994,0,4079.988,AF386471-2D22-421D-BFAA-6170628A4E19,30-11-11 23:00
65768,91668,NA,1,922,1,3.99,0,3.99,E8E5B1FC-ACED-47EA-A934-8F7EEF25C472,04-02-14 23:00
52923,45467,NA,1,872,1,8.99,0,8.99,4C5F5CA8-4AB2-4E25-A8E1-8DAFC800B011,19-07-13 22:00
45812,8046,309C-4710-B7,1,754,1,874.794,0,874.794,4DFF0154-C3E1-4CC7-A54D-D909C1FC3814,28-02-12 23:00
50212,31317,BDB8-4FEA-94,2,782,1,1229.4589,0,2458.9178,93D2747D-CFC4-42AA-B3ED-6644D45945C6,29-03-13 23:00
49360,27585,NA,1,782,1,2049.0982,0,2049.0982,36A75596-CF18-4723-A6FA-BD6265CB4069,17-01-13 23:00
51203,37825,NA,1,872,1,8.99,0,8.99,713D4938-CE0A-40E9-9B3E-7CD29FB1C2F6,31-05-13 22:00
55665,57037,NA,1,922,1,3.99,0,3.99,C296DA00-3033-436F-88BA-F8DC5EC033E5,03-09-13 22:00
59061,70127,FF84-46FB-BB,3,973,1,1020.594,0,3061.782,70A36423-3D6C-4797-985A-CB28E19165ED,29-10-13 23:00
71936,113231,95F1-4758-A0,5,992,1,323.994,0,1619.97,B8ACC9DC-2442-429C-B523-34CA3453E3B8,30-04-14 22:00
57122,62244,048F-465A-A8,4,716,1,29.994,0,119.976,9CA35DF8-7E62-46E1-A987-34580519C5B7,29-09-13 22:00
65205,89239,3986-4CF7-A7,1,795,1,1466.01,0,1466.01,4940738D-2B3C-40B5-97C5-9F565096C2A9,28-01-14 23:00
58909,67610,EBC4-496C-90,6,711,1,20.994,0,125.964,A4D2766D-7465-4EF6-B238-9131E6B2EE93,29-10-13 23:00
53468,47257,C577-4CE9-93,1,951,1,242.994,0,242.994,A2355F95-409F-442D-9E34-2FA7B1D5E240,30-07-13 22:00
53497,47880,1F74-43F0-9F,3,723,1,202.332,0,606.996,8A691237-498B-4011-98B8-A420FB85E4E1,30-07-13 22:00
71800,111147,6DBE-44CC-BD,3,994,1,32.394,0,97.182,C81B1126-8AD0-440C-8222-5C7E763352EA,30-04-14 22:00
50284,32481,F8D1-49E1-A5,7,789,1,1466.01,0,10262.07,4BE40970-9DF2-4EE3-8EAA-DB88342C8914,29-03-13 23:00
50314,33077,5D9A-4B55-81,1,801,1,600.2625,0,600.2625,6229D213-3A49-46F6-A860-7FF25FA783B5,29-03-13 23:00
63667,84734,NA,1,781,1,2319.99,0,2319.99,5CA04217-5CDF-4CA9-9FCE-07E9AEC558CA,04-01-14 23:00
49890,30449,9B22-4240-83,1,798,1,600.2625,0,600.2625,DB0AE918-BED3-4F6D-806A-60BC18FBF1E3,27-02-13 23:00
57030,60683,373C-4C0F-88,5,920,1,158.43,0,792.15,BC3C12DC-AF57-434E-BC55-69CF2F8430BB,29-09-13 22:00
60634,74387,NA,1,782,1,2294.99,0,2294.99,F2340CB8-0476-4337-92FC-D5717E5D5A57,21-11-13 23:00
59311,71091,NA,1,922,1,3.99,0,3.99,F262DD6E-7732-4E9F-9059-737CF655599D,01-11-13 23:00
45190,5641,NA,1,752,1,3578.27,0,3578.27,AF72B07A-726F-416B-BE4C-794C1ABFAA00,18-12-11 23:00
53545,49025,2CC7-4F36-B6,1,940,1,48.594,0,48.594,24FFE509-56DD-4347-A3AC-08DAB75F63E8,30-07-13 22:00
67677,97922,NA,1,711,1,34.99,0,34.99,96C50F4E-A9C0-46FD-9E38-CC5788516488,04-03-14 23:00
46025,8318,ADCD-4F7A-A7,2,758,1,874.794,0,1749.588,1DB82D78-6DE3-4F30-A5D8-4160ACDB3CA6,29-03-12 22:00
47009,14379,8F7C-4372-A2,6,765,1,469.794,0,2818.764,2784929B-7EEF-4F1D-8D35-F9157B5D1456,29-06-12 22:00
55707,57140,NA,1,921,1,4.99,0,4.99,4C24A1FC-0AB8-4F9D-BE7E-E68A8253D2E5,04-09-13 22:00
56503,59136,NA,1,871,1,9.99,0,9.99,3C20183C-1978-4075-90F1-C485F8C5A380,19-09-13 22:00
54574,52817,NA,1,781,1,2319.99,0,2319.99,29EA5C19-40BA-4B14-994F-85B96CC27C98,16-08-13 22:00
71803,111246,9C57-4821-9B,3,708,1,20.994,0,62.982,7EFE4B63-6B89-4A12-A4EA-A9B32B9DBD6B,30-04-14 22:00
57296,63497,NA,1,860,1,24.49,0,24.49,8AA63DE9-15B2-49CB-9950-601631133F25,30-09-13 22:00
64194,86043,NA,1,923,1,4.99,0,4.99,7080B1B4-4229-4355-A005-F6773916EC8F,13-01-14 23:00
64855,87710,NA,1,873,1,2.29,0,2.29,1DBD78A8-7E8B-4B00-A621-FD05DC441C72,23-01-14 23:00
59268,70978,NA,1,872,1,8.99,0,8.99,561FEB45-F5DF-49BA-B9DA-3414FD8D4EBD,31-10-13 23:00
46997,14127,9714-4035-90,4,790,1,1466.01,0,5864.04,CEE3DEEF-62A8-4A80-A39D-351095BA15BF,29-06-12 22:00
50206,31144,7656-4E84-B8,6,782,1,1229.4589,0,7376.7534,5338EF2A-38DE-41DC-99C8-83DBD495FE00,29-03-13 23:00
