SalesOrderID,RevisionNumber,OrderDate,DueDate,ShipDate,Status,OnlineOrderFlag,SalesOrderNumber,PurchaseOrderNumber,AccountNumber,CustomerID,SalesPersonID,TerritoryID,BillToAddressID,ShipToAddressID,ShipMethodID,CreditCardID,CreditCardApprovalCode,CurrencyRateID,SubTotal,TaxAmt,Freight,TotalDue,Comment,rowguid,ModifiedDate
61134,8,28-11-13,11-12-13,06-12-13,5,1,SO61134,NA,10-4030-015459,15459,NA,8,15129,15129,1,2873,1226429Vi14957,NA,34.92,2.7936,0.873,38.5866,NA,2150F9F5-EC0B-47CE-A2AD-335476DBE63E,05-12-13 23:00
62319,8,16-12-13,29-12-13,24-12-13,5,1,SO62319,NA,10-4030-018041,18041,NA,10,17712,17712,1,1724,926943Vi8853,10616,32.27,2.5816,0.8068,35.6584,NA,0D8D7C0A-1A60-4616-AF99-3C3AE324F50D,23-12-13 23:00
72301,8,05-05-14,18-05-14,13-05-14,5,1,SO72301,NA,10-4030-024731,24731,NA,6,25616,25616,1,4665,1025396Vi24471,12153,4.99,0.3992,0.1248,5.514,NA,10414915-0B97-4EE6-AE05-AEA9017306F7,12-05-14 22:00
51980,8,01-07-13,14-07-13,09-07-13,5,1,SO51980,NA,10-4030-011502,11502,NA,6,23501,23501,1,11523,520545Vi59477,8765,53.99,4.3192,1.3498,59.659,NA,6FE99BF0-54A9-457D-A25F-07CEC74D7A4C,08-07-13 22:00
60756,8,22-11-13,05-12-13,30-11-13,5,1,SO60756,NA,10-4030-020291,20291,NA,4,21096,21096,1,14726,341391Vi76313,NA,1151.76,92.1408,28.794,1272.6948,NA,CDDB874A-967F-415B-A19E-0C55574F46D8,29-11-13 23:00
44397,8,11-09-11,24-09-11,19-09-11,5,1,SO44397,NA,10-4030-014596,14596,NA,4,19153,19153,1,16306,333810Vi84298,NA,699.0982,55.9279,17.4775,772.5036,NA,4231832C-5A0B-4D1B-A6AC-E5FE59E0554A,18-09-11 22:00
57024,8,29-09-13,12-10-13,07-10-13,5,0,SO57024,PO17661138970,10-4020-000264,30093,278,6,489,489,5,11050,115423Vi57015,9755,27089.358,2571.3711,803.5535,30464.2826,NA,4548B2EB-F198-4FED-A7D1-10CD3F2ED8B1,06-10-13 22:00
56911,8,27-09-13,10-10-13,05-10-13,5,1,SO56911,NA,10-4030-028599,28599,NA,1,12140,12140,1,3663,216774Vi19319,NA,7.95,0.636,0.1988,8.7848,NA,BCF8F192-FDA8-4C9E-AF5A-469E2DA2CA53,04-10-13 22:00
46199,8,10-04-12,23-04-12,18-04-12,5,1,SO46199,NA,10-4030-020256,20256,NA,9,22720,22720,1,7750,334167Vi40115,3846,3578.27,286.2616,89.4568,3953.9884,NA,77769DBE-F450-4C0F-8B16-4051A42E295D,17-04-12 22:00
65675,8,02-02-14,15-02-14,10-02-14,5,1,SO65675,NA,10-4030-023174,23174,NA,4,28768,28768,1,18031,841118Vi93564,NA,553.97,44.3176,13.8493,612.1369,NA,0DCD9429-154B-452D-A248-A293029E8477,09-02-14 23:00
70064,8,05-04-14,18-04-14,13-04-14,5,1,SO70064,NA,10-4030-013145,13145,NA,2,17945,11383,1,2438,236506Vi12692,NA,2337.27,186.9816,58.4318,2582.6834,NA,9DBE81ED-A03E-4215-B74F-B7CCB31AA679,12-04-14 22:00
55632,8,03-09-13,16-09-13,11-09-13,5,1,SO55632,NA,10-4030-020129,20129,NA,1,28983,28983,1,9397,124337Vi48432,NA,119.98,9.5984,2.9995,132.5779,NA,59E164D3-9F1B-48AE-80A1-AEA0BA835A48,10-09-13 22:00
48402,8,29-10-12,11-11-12,06-11-12,5,1,SO48402,NA,10-4030-017627,17627,NA,10,26975,26975,1,14346,431606Vi74384,6073,2181.5625,174.525,54.5391,2410.6266,NA,7B2F761B-E7FB-4CC1-A28A-F2D7EB7504B1,05-11-12 23:00
57034,8,29-09-13,12-10-13,07-10-13,5,0,SO57034,PO15689142548,10-4020-000328,30117,275,4,596,596,5,4623,45645Vi24257,NA,76571.586,7330.6656,2290.833,86193.0846,NA,737BED05-D17B-4687-9064-EDD1A86634B9,06-10-13 22:00
72127,8,02-05-14,15-05-14,10-05-14,5,1,SO72127,NA,10-4030-014346,14346,NA,9,12154,12154,1,15477,343215Vi79928,12118,742.35,59.388,18.5588,820.2968,NA,ADD49C7B-B0F8-44AD-94CD-51E27BA5C306,09-05-14 22:00
56502,8,19-09-13,02-10-13,27-09-13,5,1,SO56502,NA,10-4030-014582,14582,NA,6,24533,24533,1,9974,1223072Vi51332,9645,46.83,3.7464,1.1708,51.7472,NA,8EA31E75-230F-405F-9110-B532F1D0AC76,26-09-13 22:00
57198,8,29-09-13,12-10-13,07-10-13,5,1,SO57198,NA,10-4030-011200,11200,NA,6,14444,14444,1,6169,720573Vi32050,9755,53.99,4.3192,1.3498,59.659,NA,A5142CBF-0C62-4AD8-AE8E-066002069E64,06-10-13 22:00
53031,8,22-07-13,04-08-13,30-07-13,5,1,SO53031,NA,10-4030-021159,21159,NA,1,20217,20217,1,7798,324023Vi40407,NA,74.46,5.9568,1.8615,82.2783,NA,FFF13F8C-366D-4A8F-8842-2261AE8E58D2,29-07-13 22:00
52915,8,19-07-13,01-08-13,27-07-13,5,1,SO52915,NA,10-4030-011884,11884,NA,1,25457,25457,1,16533,129623Vi85627,NA,74.98,5.9984,1.8745,82.8529,NA,2CC76125-91F2-4B12-BF98-43E8154AF283,26-07-13 22:00
67547,8,02-03-14,15-03-14,10-03-14,5,1,SO67547,NA,10-4030-028688,28688,NA,8,26800,26800,1,2214,237461Vi11587,NA,901.35,72.108,22.5338,995.9918,NA,D6E3A992-A33D-43F7-AC59-AB140DDEC5AD,09-03-14 23:00
64708,8,20-01-14,02-02-14,28-01-14,5,1,SO64708,NA,10-4030-021117,21117,NA,7,12954,12954,1,12769,127912Vi66035,NA,60.47,4.8376,1.5118,66.8194,NA,14CD94FE-2640-49CD-9753-C37EB4555E76,27-01-14 23:00
67331,8,28-02-14,13-03-14,08-03-14,5,0,SO67331,PO3741116971,10-4020-000404,29520,279,5,952,952,5,4983,47079Vi26101,NA,5148.198,494.194,154.4356,5796.8276,NA,402802DE-F043-455F-91D9-AB98DF1F9AE3,07-03-14 23:00
46375,8,29-04-12,12-05-12,07-05-12,5,0,SO46375,PO5974187891,10-4020-000330,29788,276,4,1043,1043,5,5609,118322Vi29356,NA,356.898,35.2139,11.0044,403.1163,NA,26D0D689-977C-41FA-9D3A-D67B2B2EBAAE,06-05-12 22:00
52027,8,02-07-13,15-07-13,10-07-13,5,1,SO52027,NA,10-4030-027981,27981,NA,9,14870,14870,1,17753,618069Vi92093,8774,39.98,3.1984,0.9995,44.1779,NA,DB242786-D647-4AB2-A16C-E47BD063DCCC,09-07-13 22:00
64409,8,16-01-14,29-01-14,24-01-14,5,1,SO64409,NA,10-4030-019935,19935,NA,8,23693,23693,1,4542,527184Vi23802,NA,82.97,6.6376,2.0743,91.6819,NA,2AABD83B-9F58-4A4E-90C9-0E010104ADB9,23-01-14 23:00
69818,8,02-04-14,15-04-14,10-04-14,5,1,SO69818,NA,10-4030-014480,14480,NA,6,25377,25377,1,5784,124917Vi30214,11790,69.99,5.5992,1.7498,77.339,NA,87B38502-F0BA-4661-948A-1B0384E38C55,09-04-14 22:00
74066,8,28-05-14,10-06-14,05-06-14,5,1,SO74066,NA,10-4030-015467,15467,NA,4,14619,14619,1,3342,136292Vi17612,NA,848.47,67.8776,21.2118,937.5594,NA,BCE4CF2C-437F-435E-B7A1-96BD8089D1F6,04-06-14 22:00
47791,8,07-09-12,20-09-12,15-09-12,5,1,SO47791,NA,10-4030-013036,13036,NA,9,16655,16655,1,12563,935765Vi65004,5496,2049.0982,163.9279,51.2275,2264.2536,NA,D02B1ECA-9874-409A-9089-C026F3C2FA54,14-09-12 22:00
72851,8,13-05-14,26-05-14,21-05-14,5,1,SO72851,NA,10-4030-022939,22939,NA,9,18896,18896,1,15306,216634Vi79140,12239,1779.47,142.3576,44.4868,1966.3144,NA,F34FA2FC-D9AB-497A-BEDF-4086D4BDB824,20-05-14 22:00
63142,8,30-12-13,12-01-14,07-01-14,5,0,SO63142,PO16907168498,10-4020-000217,29991,284,1,856,856,5,10453,95457Vi53909,NA,37.152,3.6657,1.1455,41.9632,NA,C6D1B90B-CA62-48C6-9771-5EABE5A34287,06-01-14 23:00
62609,8,21-12-13,03-01-14,29-12-13,5,1,SO62609,NA,10-4030-016247,16247,NA,6,21246,21246,1,2721,1029619Vi14134,10668,45.95,3.676,1.1488,50.7748,NA,F5A7680C-C122-4F22-A43D-4368FF69CCEC,28-12-13 23:00
66362,8,13-02-14,26-02-14,21-02-14,5,1,SO66362,NA,10-4030-026609,26609,NA,1,12979,12979,1,8862,540319Vi45726,NA,2438.06,195.0448,60.9515,2694.0563,NA,23519E12-21EE-4F79-995A-2EA467899808,20-02-14 23:00
53594,8,30-07-13,12-08-13,07-08-13,5,0,SO53594,PO4031122447,10-4020-000555,29512,285,9,435,435,5,2273,37714Vi11890,9082,1075.344,106.1006,33.1564,1214.601,NA,4E0D1CD0-27C0-41BA-AE68-557B032F12AC,06-08-13 22:00
63336,8,30-12-13,12-01-14,07-01-14,5,1,SO63336,NA,10-4030-019738,19738,NA,1,25064,25064,1,19186,436117Vi99708,NA,604.96,48.3968,15.124,668.4808,NA,1AD0AB55-24D2-42F8-AF0B-1BD9B957EEDF,06-01-14 23:00
71626,8,28-04-14,11-05-14,06-05-14,5,1,SO71626,NA,10-4030-025122,25122,NA,9,26846,26846,1,1195,817822Vi6066,12074,39.98,3.1984,0.9995,44.1779,NA,1CC0539B-1751-41DA-8B20-B4D7B27EAC31,05-05-14 22:00
68615,8,18-03-14,31-03-14,26-03-14,5,1,SO68615,NA,10-4030-021426,21426,NA,4,21509,21509,1,16398,341630Vi84785,NA,1149.47,91.9576,28.7368,1270.1644,NA,153D06F8-B0BC-4E93-887E-A343D173A07B,25-03-14 23:00
66043,8,08-02-14,21-02-14,16-02-14,5,1,SO66043,NA,10-4030-018825,18825,NA,4,27509,27509,1,17993,424287Vi93367,NA,78.98,6.3184,1.9745,87.2729,NA,509674BC-D2D6-402B-99F0-B62C98F203D5,15-02-14 23:00
56362,8,16-09-13,29-09-13,24-09-13,5,1,SO56362,NA,10-4030-019127,19127,NA,1,18565,18565,1,12077,1135806Vi62424,NA,579.97,46.3976,14.4993,640.8669,NA,C6019BD3-CDC5-4F3D-82C4-E9E91EE860FC,23-09-13 22:00
47149,8,08-07-12,21-07-12,16-07-12,5,1,SO47149,NA,10-4030-012669,12669,NA,9,28510,28510,1,2236,1035069Vi11689,4825,2049.0982,163.9279,51.2275,2264.2536,NA,004A522F-C2FB-4BA9-ADC6-30C70A3AF8D7,15-07-12 22:00
74865,8,21-06-14,04-07-14,29-06-14,5,1,SO74865,NA,10-4030-018073,18073,NA,4,15213,15213,1,2510,824701Vi13097,NA,13.98,1.1184,0.3495,15.4479,NA,6FFB7740-404E-4A6A-A9E5-6B70255A8B00,28-06-14 22:00
64168,8,12-01-14,25-01-14,20-01-14,5,1,SO64168,NA,10-4030-023017,23017,NA,1,25752,25752,1,18439,740899Vi95782,NA,563.77,45.1016,14.0943,622.9659,NA,432ED5E0-BE1D-4830-BB0C-AB3571B17366,19-01-14 23:00
73287,8,18-05-14,31-05-14,26-05-14,5,1,SO73287,NA,10-4030-016062,16062,NA,1,19862,19862,1,12484,1025344Vi64557,NA,7.28,0.5824,0.182,8.0444,NA,D4D6F3BC-3F0B-4721-956B-4BE2977EAE2D,25-05-14 22:00
54820,8,20-08-13,02-09-13,28-08-13,5,1,SO54820,NA,10-4030-014773,14773,NA,7,15120,15120,1,14231,843010Vi73783,NA,2419.06,193.5248,60.4765,2673.0613,NA,3E3836FA-A248-417B-A819-BDEFB4A03E4A,27-08-13 22:00
55631,8,03-09-13,16-09-13,11-09-13,5,1,SO55631,NA,10-4030-020505,20505,NA,4,17567,17567,1,14090,1024132Vi73096,NA,64.97,5.1976,1.6243,71.7919,NA,713F2E00-7A91-4F90-ADE4-031B7200731D,10-09-13 22:00
66124,8,09-02-14,22-02-14,17-02-14,5,1,SO66124,NA,10-4030-013791,13791,NA,10,15025,15025,1,17716,529024Vi91927,11221,36.27,2.9016,0.9068,40.0784,NA,6F6D4EDB-342C-441C-B7E2-391AD31A534B,16-02-14 23:00
59997,8,11-11-13,24-11-13,19-11-13,5,1,SO59997,NA,10-4030-011262,11262,NA,6,29638,29638,1,NA,NA,10228,86.58,6.9264,2.1645,95.6709,NA,D17B299C-0C13-4DB5-AD85-812857E3E34E,18-11-13 23:00
67444,8,01-03-14,14-03-14,09-03-14,5,1,SO67444,NA,10-4030-027893,27893,NA,7,23681,23681,1,13838,927220Vi71732,NA,34.89,2.7912,0.8723,38.5535,NA,2749D29C-ED12-418E-A095-E7BE53C21567,08-03-14 23:00
65047,8,26-01-14,08-02-14,03-02-14,5,1,SO65047,NA,10-4030-017219,17219,NA,7,25595,25595,1,10433,126564Vi53796,NA,35,2.8,0.875,38.675,NA,2BADD90A-B485-4CC7-A655-513231015591,02-02-14 23:00
59219,8,31-10-13,13-11-13,08-11-13,5,1,SO59219,NA,10-4030-015082,15082,NA,7,11763,11763,1,14941,120118Vi77404,NA,2413.48,193.0784,60.337,2666.8954,NA,5B9F80B6-76C8-4BDB-A778-FF925DDCC4D5,07-11-13 23:00
45696,8,14-02-12,27-02-12,22-02-12,5,1,SO45696,NA,10-4030-011326,11326,NA,4,21915,21915,1,3854,1132503Vi20328,NA,3578.27,286.2616,89.4568,3953.9884,NA,8C5FCCFB-8A8E-4812-B174-22AD09F3390B,21-02-12 23:00
53694,8,31-07-13,13-08-13,08-08-13,5,1,SO53694,NA,10-4030-011551,11551,NA,7,29080,29080,1,10224,527258Vi52762,NA,53.99,4.3192,1.3498,59.659,NA,AE9EF07D-59E6-44A1-8DB7-23E7E1CB661D,07-08-13 22:00
47105,8,03-07-12,16-07-12,11-07-12,5,1,SO47105,NA,10-4030-013319,13319,NA,1,23943,23943,1,8771,733074Vi45283,NA,2181.5625,174.525,54.5391,2410.6266,NA,F8BDCB99-5A9D-40A6-AE40-CE416D1E0261,10-07-12 22:00
69397,8,30-03-14,12-04-14,07-04-14,5,0,SO69397,PO18879152551,10-4020-000064,29928,289,6,454,454,5,6280,125236Vi32625,11757,26194.974,2523.8927,788.7165,29507.5832,NA,05D5B72B-92F4-4219-B82B-3085A6D71B0C,06-04-14 22:00
58137,8,16-10-13,29-10-13,24-10-13,5,1,SO58137,NA,10-4030-014229,14229,NA,9,24955,24955,1,6686,218633Vi34793,9940,49.99,3.9992,1.2498,55.239,NA,EB36E40E-8B44-4F3E-8505-64FCF3D1A366,23-10-13 22:00
73548,8,21-05-14,03-06-14,29-05-14,5,1,SO73548,NA,10-4030-013412,13412,NA,10,21880,21880,1,15543,228321Vi80300,12332,36.27,2.9016,0.9068,40.0784,NA,DD6BA37F-5E02-418F-A375-C2C4609BC7DF,28-05-14 22:00
62826,8,25-12-13,07-01-14,02-01-14,5,1,SO62826,NA,10-4030-015625,15625,NA,8,23680,23680,1,6847,1020349Vi35688,NA,2341.97,187.3576,58.5493,2587.8769,NA,F1EEBA97-8BEB-4E3F-AD9F-57AC05C84A7A,01-01-14 23:00
48489,8,06-11-12,19-11-12,14-11-12,5,1,SO48489,NA,10-4030-022954,22954,NA,9,27161,27161,1,1700,833942Vi8713,6156,2443.35,195.468,61.0838,2699.9018,NA,E99F8144-0430-411A-8168-4042F1F4666C,13-11-12 23:00
65324,8,28-01-14,10-02-14,05-02-14,5,1,SO65324,NA,10-4030-025658,25658,NA,8,24675,24675,1,8692,416350Vi44875,NA,1735.98,138.8784,43.3995,1918.2579,NA,D5A9BA27-6354-4E95-A54E-BFC7BC5E6AEC,04-02-14 23:00
64018,8,10-01-14,23-01-14,18-01-14,5,1,SO64018,NA,10-4030-014658,14658,NA,6,19253,19253,1,5256,823046Vi27499,10888,32.6,2.608,0.815,36.023,NA,BD65E693-A969-4602-834B-4DD28B82E72B,17-01-14 23:00
52084,8,03-07-13,16-07-13,11-07-13,5,1,SO52084,NA,10-4030-014446,14446,NA,6,13567,13567,1,1636,1023294Vi8394,8787,14.98,1.1984,0.3745,16.5529,NA,AB74824B-9B15-4E87-9148-7D2DFB14A85C,10-07-13 22:00
63561,8,03-01-14,16-01-14,11-01-14,5,1,SO63561,NA,10-4030-016580,16580,NA,7,21222,21222,1,12050,820327Vi62284,NA,2385.95,190.876,59.6488,2636.4748,NA,A3356EB0-EB8A-4756-B54C-C2B2AD418019,10-01-14 23:00
56012,8,09-09-13,22-09-13,17-09-13,5,1,SO56012,NA,10-4030-025383,25383,NA,1,26805,26805,1,18422,1040127Vi95704,NA,1228.83,98.3064,30.7208,1357.8572,NA,7BC7CEB5-F0FF-4461-ACFD-0F67AE017377,16-09-13 22:00
57791,8,10-10-13,23-10-13,18-10-13,5,1,SO57791,NA,10-4030-012137,12137,NA,4,25857,25857,1,11020,816753Vi56832,NA,49.99,3.9992,1.2498,55.239,NA,979EAAB0-F601-463B-B161-890E62DF5FC9,17-10-13 22:00
67477,8,01-03-14,14-03-14,09-03-14,5,1,SO67477,NA,10-4030-016309,16309,NA,8,22956,22956,1,494,143064Vi2571,NA,2419.06,193.5248,60.4765,2673.0613,NA,13E56865-FFD4-4024-BB86-1214B4AD802F,08-03-14 23:00
63171,8,30-12-13,12-01-14,07-01-14,5,0,SO63171,PO580178064,10-4020-000230,29995,288,8,727,727,5,4871,76595Vi25601,10769,73016.5967,7056.0374,2205.0117,82277.6458,NA,2A63C404-4239-475C-A3D7-04C9A384FC3F,06-01-14 23:00
61928,8,10-12-13,23-12-13,18-12-13,5,1,SO61928,NA,10-4030-011502,11502,NA,6,23501,23501,1,11523,520632Vi59477,10547,53.99,4.3192,1.3498,59.659,NA,9E87993D-1548-4CA1-9EDC-3A0C3262816D,17-12-13 23:00
51368,8,09-06-13,22-06-13,17-06-13,5,1,SO51368,NA,10-4030-019763,19763,NA,9,22318,22318,1,3501,739102Vi18427,8521,574.98,45.9984,14.3745,635.3529,NA,AD1DEC96-D1D9-40DC-BC39-82649CD484C6,16-06-13 22:00
43908,8,30-06-11,13-07-11,08-07-11,5,0,SO43908,PO6670111729,10-4020-000432,29731,275,2,802,802,5,161,108440Vi848,NA,2561.5408,246.3213,76.9754,2884.8375,NA,5DA55856-EF8C-4A3C-910F-1FD7FD8A6945,07-07-11 22:00
58421,8,21-10-13,03-11-13,29-10-13,5,1,SO58421,NA,10-4030-016182,16182,NA,9,22114,22114,1,7145,918265Vi37073,9995,58.98,4.7184,1.4745,65.1729,NA,97DDAB04-8606-4F35-A461-84978A9A1F85,28-10-13 23:00
48668,8,22-11-12,05-12-12,30-11-12,5,1,SO48668,NA,10-4030-018626,18626,NA,8,26274,26274,1,1292,131305Vi6553,NA,1000.4375,80.035,25.0109,1105.4834,NA,25ABA269-0AC5-46B5-ACBF-702660D42E70,29-11-12 23:00
62865,8,25-12-13,07-01-14,02-01-14,5,1,SO62865,NA,10-4030-013638,13638,NA,9,27733,27733,1,3213,839922Vi16916,10710,2363.96,189.1168,59.099,2612.1758,NA,EFB1F69C-60D5-4F5C-AD38-A1C7E1CAE33E,01-01-14 23:00
72946,8,13-05-14,26-05-14,21-05-14,5,1,SO72946,NA,10-4030-025584,25584,NA,10,16499,16499,1,5911,942323Vi30858,12244,1169.46,93.5568,29.2365,1292.2533,NA,1A46A27A-F95A-4900-B175-0F8B5463D91C,20-05-14 22:00
73441,8,20-05-14,02-06-14,28-05-14,5,1,SO73441,NA,10-4030-022222,22222,NA,4,25681,25681,1,18538,223432Vi96345,NA,94.46,7.5568,2.3615,104.3783,NA,B2CC3467-4659-4401-9EDE-E5FB19FAF819,27-05-14 22:00
68143,8,11-03-14,24-03-14,19-03-14,5,1,SO68143,NA,10-4030-020209,20209,NA,6,18686,18686,1,3913,1141591Vi20606,11548,1219.45,97.556,30.4863,1347.4923,NA,4851B72F-A97F-4C60-A524-4372C09580AD,18-03-14 23:00
69860,8,02-04-14,15-04-14,10-04-14,5,1,SO69860,NA,10-4030-021808,21808,NA,4,19268,19268,1,6075,241202Vi31606,NA,1155.48,92.4384,28.887,1276.8054,NA,4AEB8CF5-5C2D-4E49-8FB2-C39A36A9D29E,09-04-14 22:00
55336,8,29-08-13,11-09-13,06-09-13,5,1,SO55336,NA,10-4030-014232,14232,NA,9,21755,21755,1,4130,218635Vi21674,9412,49.99,3.9992,1.2498,55.239,NA,C977F095-95C8-44B7-B75C-0F4557D13776,05-09-13 22:00
58139,8,16-10-13,29-10-13,24-10-13,5,1,SO58139,NA,10-4030-020859,20859,NA,10,20225,20225,1,11554,219065Vi59684,9945,1725.98,138.0784,43.1495,1907.2079,NA,E3ECE7D7-B2B8-4892-B6D3-AD55B2BF8775,23-10-13 22:00
58990,8,29-10-13,11-11-13,06-11-13,5,0,SO58990,PO14935126520,10-4020-000443,29603,289,6,518,518,5,17281,107404Vi89721,10085,1430.442,137.3224,42.9133,1610.6777,NA,71E5882F-EEF8-4CFC-8B5B-DB9F1A2B34C5,05-11-13 23:00
50705,8,29-04-13,12-05-13,07-05-13,5,0,SO50705,PO3103161654,10-4020-000147,29663,275,3,575,575,5,15282,16919Vi79006,NA,10763.151,1033.3231,322.9135,12119.3876,NA,5AE48C58-E6A1-4BA4-BD52-123E4364FE5A,06-05-13 22:00
66807,8,20-02-14,05-03-14,28-02-14,5,1,SO66807,NA,10-4030-011748,11748,NA,6,13224,13224,1,808,429485Vi4090,11339,35,2.8,0.875,38.675,NA,D8583071-34AD-42D5-ABC8-EE60EAF75356,27-02-14 23:00
51991,8,01-07-13,14-07-13,09-07-13,5,1,SO51991,NA,10-4030-011212,11212,NA,6,18754,18754,1,6971,424114Vi36244,8765,119.98,9.5984,2.9995,132.5779,NA,F34A188A-6C1E-4C4F-ACAE-64F72AAEDF49,08-07-13 22:00
47116,8,04-07-12,17-07-12,12-07-12,5,1,SO47116,NA,10-4030-024611,24611,NA,9,20799,20799,1,18270,434805Vi94824,4781,1000.4375,80.035,25.0109,1105.4834,NA,80C5E558-D3B5-4485-A7F8-3BF5CD5D78FB,11-07-12 22:00
51562,8,21-06-13,04-07-13,29-06-13,5,1,SO51562,NA,10-4030-011009,11009,NA,9,29335,29335,1,NA,NA,8653,2297.28,183.7824,57.432,2538.4944,NA,B2FC3314-5BF9-472C-905C-5D270DD98D7E,28-06-13 22:00
45981,8,24-03-12,06-04-12,01-04-12,5,1,SO45981,NA,10-4030-012805,12805,NA,7,15931,15931,1,2779,631725Vi14468,NA,3578.27,286.2616,89.4568,3953.9884,NA,2C650FA1-18DD-43E0-B75A-BDE42B37FFC7,31-03-12 22:00
68277,8,14-03-14,27-03-14,22-03-14,5,1,SO68277,NA,10-4030-014795,14795,NA,8,29876,29876,1,NA,NA,NA,801.77,64.1416,20.0443,885.9559,NA,B39BB699-7B67-41C5-87C6-305136503BBE,21-03-14 23:00
51662,8,27-06-13,10-07-13,05-07-13,5,1,SO51662,NA,10-4030-026382,26382,NA,8,14341,14341,1,11811,419822Vi61059,NA,2443.35,195.468,61.0838,2699.9018,NA,DCA5EABA-5C10-4454-B901-AC53306EB97F,04-07-13 22:00
63652,8,04-01-14,17-01-14,12-01-14,5,1,SO63652,NA,10-4030-013457,13457,NA,1,14311,14311,1,12294,826171Vi63561,NA,56.97,4.5576,1.4243,62.9519,NA,5EF7B5AC-7516-4AC5-B1CD-2557710039C0,11-01-14 23:00
70894,8,17-04-14,30-04-14,25-04-14,5,1,SO70894,NA,10-4030-018576,18576,NA,4,22061,22061,1,18739,1124423Vi97426,NA,78.98,6.3184,1.9745,87.2729,NA,D86EDCC8-F813-4ECE-A9AE-4781814FCCDE,24-04-14 22:00
60037,8,11-11-13,24-11-13,19-11-13,5,1,SO60037,NA,10-4030-020829,20829,NA,8,11746,11746,1,6986,642140Vi36327,NA,1179.47,94.3576,29.4868,1303.3144,NA,EC19E8E0-1DA0-493E-BCDE-3DE0347C0A7C,18-11-13 23:00
55902,8,07-09-13,20-09-13,15-09-13,5,1,SO55902,NA,10-4030-024078,24078,NA,8,15867,15867,1,2842,828059Vi14763,NA,3.99,0.3192,0.0998,4.409,NA,059CB066-919D-47D2-BBFE-B9DA4B83D43F,14-09-13 22:00
65443,8,29-01-14,11-02-14,06-02-14,5,1,SO65443,NA,10-4030-018276,18276,NA,9,17851,17851,1,16264,1239254Vi84105,11095,2528.33,202.2664,63.2083,2793.8047,NA,1487FAEA-67DA-4273-986C-24EF840004AE,05-02-14 23:00
58188,8,16-10-13,29-10-13,24-10-13,5,1,SO58188,NA,10-4030-026219,26219,NA,10,12039,12039,1,3131,342466Vi16455,9945,570.47,45.6376,14.2618,630.3694,NA,5FFFF848-4930-4702-980E-16A736D806C2,23-10-13 22:00
61831,8,08-12-13,21-12-13,16-12-13,5,1,SO61831,NA,10-4030-012183,12183,NA,6,21323,21323,1,14288,1129323Vi74065,10525,103.49,8.2792,2.5873,114.3565,NA,5DD8246A-9FE0-480B-BE57-63BF1049793B,15-12-13 23:00
47801,8,09-09-12,22-09-12,17-09-12,5,1,SO47801,NA,10-4030-020555,20555,NA,8,11913,11913,1,15012,732647Vi77697,NA,782.99,62.6392,19.5748,865.204,NA,0A483342-7250-445F-9F12-C73BA872F094,16-09-12 22:00
45954,8,20-03-12,02-04-12,28-03-12,5,1,SO45954,NA,10-4030-011810,11810,NA,1,22280,22280,1,983,732456Vi4924,NA,3578.27,286.2616,89.4568,3953.9884,NA,EE5B091B-E7F6-4C46-BB16-CFF099D82004,27-03-12 22:00
74080,8,28-05-14,10-06-14,05-06-14,5,1,SO74080,NA,10-4030-024310,24310,NA,6,12343,12343,1,14000,1239991Vi72602,12406,1251.12,100.0896,31.278,1382.4876,NA,231111C8-A5B5-4878-9512-7FD1C9A5BDD3,04-06-14 22:00
62951,8,27-12-13,09-01-14,04-01-14,5,1,SO62951,NA,10-4030-017892,17892,NA,10,14615,14615,1,11381,619363Vi58716,10737,605.95,48.476,15.1488,669.5748,NA,59347B14-9292-4176-8E82-F0E11125B4D7,03-01-14 23:00
74554,8,12-06-14,25-06-14,20-06-14,5,1,SO74554,NA,10-4030-020404,20404,NA,9,27378,27378,1,1415,117915Vi7267,NA,124.99,9.9992,3.1248,138.114,NA,AD93B77A-F9AC-4F5E-828B-BBDD0CB6D4D4,19-06-14 22:00
56847,8,25-09-13,08-10-13,03-10-13,5,1,SO56847,NA,10-4030-022067,22067,NA,1,20119,20119,1,13114,941048Vi67929,NA,539.99,43.1992,13.4998,596.689,NA,539D7079-4CB7-407E-B396-76AF87EBC91A,02-10-13 22:00
74909,8,22-06-14,05-07-14,30-06-14,5,1,SO74909,NA,10-4030-011501,11501,NA,6,28863,28863,1,6148,1029268Vi31935,NA,138.48,11.0784,3.462,153.0204,NA,66C44A01-F6E5-4009-8750-8F6FD31D868B,29-06-14 22:00
68627,8,19-03-14,01-04-14,27-03-14,5,1,SO68627,NA,10-4030-025139,25139,NA,9,28555,28555,1,7245,818249Vi37598,11634,60.47,4.8376,1.5118,66.8194,NA,30625B0E-004A-4FC4-B62C-37D929FDE1F0,26-03-14 23:00
58567,8,23-10-13,05-11-13,31-10-13,5,1,SO58567,NA,10-4030-013239,13239,NA,6,27923,27923,1,1529,429304Vi7854,10019,99.47,7.9576,2.4868,109.9144,NA,4766ACA9-8F23-4991-83D9-F8F33757E160,30-10-13 23:00
55452,8,31-08-13,13-09-13,08-09-13,5,1,SO55452,NA,10-4030-016521,16521,NA,9,17493,17493,1,15729,416126Vi81298,9434,1120.49,89.6392,28.0123,1238.1415,NA,3646D734-FA63-480F-8689-1337D7088BDA,07-09-13 22:00
