city,sales,volume,median,listings,inventory,date
Arlington,279,40514948,133200,2313,6.4,2010/07/01
Arlington,311,49221252,135000,2226,6.3,2010/08/01
Arlington,297,44224586,128000,2161,6.2,2010/09/01
Arlington,280,38596506,127500,1993,5.9,2010/10/01
Arlington,260,36954226,127100,1905,5.8,2010/11/01
Arlington,285,41382701,130000,1821,5.6,2010/12/01
Arlington,193,25505380,114400,1830,5.7,2011/01/01
Arlington,173,25854108,120400,1827,5.8,2011/02/01
Arlington,333,46116919,123000,1909,6.2,2011/03/01
Arlington,334,48110521,120000,1932,6.5,2011/04/01
Arlington,327,45259572,123100,1941,6.8,2011/05/01
Arlington,387,56500260,126900,1930,6.7,2011/06/01
Arlington,335,50872848,126700,1843,6.3,2011/07/01
Arlington,422,64394492,130000,1754,5.8,2011/08/01
Arlington,357,51991586,129300,1634,5.3,2011/09/01
Arlington,294,44329903,126900,1576,5.1,2011/10/01
Arlington,274,44207277,130900,1463,4.7,2011/11/01
Arlington,290,42528627,119600,1333,4.3,2011/12/01
Arlington,224,30369919,115300,1321,4.2,2012/01/01
Arlington,240,31954676,118500,1266,4,2012/02/01
Arlington,349,52798200,132200,1270,4,2012/03/01
Arlington,368,53960937,131400,1310,4.1,2012/04/01
Arlington,412,63192717,134100,1322,4,2012/05/01
Arlington,412,67155821,143100,1303,3.9,2012/06/01
Arlington,447,70307028,139500,1308,3.8,2012/07/01
Arlington,449,70035003,137500,1240,3.6,2012/08/01
Arlington,336,50041340,127600,1204,3.5,2012/09/01
Arlington,361,56661811,131700,1173,3.4,2012/10/01
Arlington,322,45780030,125200,1080,3.1,2012/11/01
Arlington,328,49146200,126200,958,2.7,2012/12/01
Arlington,295,40923056,123100,900,2.5,2013/01/01
Arlington,331,49451110,131600,932,2.5,2013/02/01
Arlington,403,61396575,132700,916,2.5,2013/03/01
Arlington,427,70573419,146700,888,2.4,2013/04/01
Arlington,554,94991902,146500,921,2.4,2013/05/01
Arlington,453,75310230,149200,1000,2.5,2013/06/01
Arlington,500,86350211,150200,1053,2.7,2013/07/01
Arlington,500,84920259,149600,1042,2.6,2013/08/01
Arlington,440,73848120,144800,954,2.3,2013/09/01
Arlington,439,75115808,144400,910,2.2,2013/10/01
Arlington,328,52294361,143800,824,2,2013/11/01
Arlington,395,64868680,144600,771,1.8,2013/12/01
Arlington,256,41006184,140600,768,1.8,2014/01/01
Arlington,336,58269730,147400,740,1.8,2014/02/01
Arlington,427,77396505,157500,723,1.7,2014/03/01
Arlington,455,79549262,154800,782,1.8,2014/04/01
Arlington,506,91788721,161600,846,2,2014/05/01
Arlington,537,96394795,159900,878,2.1,2014/06/01
Arlington,518,92575560,159200,882,2.1,2014/07/01
Arlington,525,103084604,168300,839,2,2014/08/01
Arlington,463,80898740,156000,773,1.8,2014/09/01
Arlington,476,84823129,157100,709,1.6,2014/10/01
Arlington,341,59150527,155200,631,1.4,2014/11/01
Arlington,411,76106139,161000,606,1.4,2014/12/01
Arlington,261,46090246,159700,552,1.3,2015/01/01
Arlington,294,52265816,162400,544,1.3,2015/02/01
Arlington,421,77956558,164300,547,1.3,2015/03/01
Arlington,433,80801986,166600,570,1.3,2015/04/01
Arlington,526,113228979,179100,614,1.4,2015/05/01
Arlington,522,105881452,180000,682,1.6,2015/06/01
Arlington,605,125495239,178900,752,1.7,2015/07/01
Austin,1025,173053635,133700,3084,2,2000/01/01
Austin,1277,226038438,134000,2989,2,2000/02/01
Austin,1603,298557656,136700,3042,2,2000/03/01
Austin,1556,289197960,136900,3192,2.1,2000/04/01
Austin,1980,393073774,144700,3617,2.3,2000/05/01
Austin,1885,368290072,148800,3799,2.4,2000/06/01
Austin,1818,351539312,149300,3944,2.6,2000/07/01
Austin,1880,360255090,146300,3948,2.6,2000/08/01
Austin,1498,292799874,148700,4058,2.6,2000/09/01
Austin,1524,300952544,150100,4100,2.6,2000/10/01
Austin,1245,244873204,148000,4114,2.7,2000/11/01
Austin,1330,262408360,149900,4005,2.6,2000/12/01
Austin,1086,204981438,142000,4435,2.8,2001/01/01
Austin,1213,234385962,151000,5325,3.4,2001/02/01
Austin,1553,296870356,148500,6097,3.9,2001/03/01
Austin,1579,302565123,151100,6800,4.4,2001/04/01
Austin,1838,367601554,151900,7523,4.9,2001/05/01
Austin,1857,366626307,151500,8177,5.3,2001/06/01
Austin,1871,364827740,155500,8406,5.5,2001/07/01
Austin,1801,359972391,153800,8374,5.5,2001/08/01
Austin,1381,257925803,146800,8503,5.6,2001/09/01
Austin,1351,245812749,139700,8135,5.4,2001/10/01
Austin,1388,257247398,152400,7378,4.9,2001/11/01
Austin,1474,297729300,155700,6810,4.4,2001/12/01
Austin,1172,242074554,152600,6851,4.4,2002/01/01
Austin,1407,279623092,157300,7190,4.6,2002/02/01
Austin,1550,313749244,156600,7625,4.9,2002/03/01
Austin,1665,322148092,156200,8226,5.3,2002/04/01
Austin,1931,383478450,156000,9109,5.8,2002/05/01
Austin,1829,371258246,158900,9620,6.1,2002/06/01
Austin,1729,332673864,151700,9863,6.3,2002/07/01
Austin,1742,346430746,156900,9843,6.3,2002/08/01
Austin,1407,274003236,152400,9854,6.3,2002/09/01
Austin,1480,291194551,150300,9747,6.2,2002/10/01
Austin,1304,244930656,149800,9189,5.9,2002/11/01
Austin,1500,294382650,151600,8854,5.7,2002/12/01
Austin,1094,198926472,144100,9163,5.9,2003/01/01
Austin,1236,237034508,150600,9541,6.2,2003/02/01
Austin,1522,294928586,153000,10152,6.6,2003/03/01
Austin,1547,301081936,154700,10756,7,2003/04/01
Austin,1652,329708716,156800,11071,7.4,2003/05/01
Austin,1931,401039300,162400,11000,7.3,2003/06/01
Austin,2048,416842800,160500,10929,7.1,2003/07/01
Austin,2169,423729417,155300,10761,6.8,2003/08/01
Austin,1898,357269553,151500,10649,6.6,2003/09/01
Austin,1609,317732419,152700,10475,6.4,2003/10/01
Austin,1362,267634196,151500,9939,6.1,2003/11/01
Austin,1725,353090616,155600,9644,5.8,2003/12/01
Austin,1096,203983516,144400,9853,6,2004/01/01
Austin,1300,255330644,148900,10442,6.3,2004/02/01
Austin,1650,329520600,154100,10769,6.5,2004/03/01
Austin,2039,397886270,154500,10895,6.4,2004/04/01
Austin,2084,418371770,155500,11104,6.4,2004/05/01
Austin,2433,501302304,160100,11122,6.2,2004/06/01
Austin,2377,480101629,158700,11028,6.1,2004/07/01
Austin,2333,466782418,152800,10797,5.9,2004/08/01
Austin,1927,390609048,158200,10436,5.7,2004/09/01
Austin,1704,341152576,150300,10141,5.5,2004/10/01
Austin,1630,308820516,147500,9277,5,2004/11/01
Austin,1994,393603237,154000,8863,4.7,2004/12/01
Austin,1430,281261604,148300,8909,4.7,2005/01/01
Austin,1639,317890683,156900,9198,4.7,2005/02/01
Austin,2167,441137816,154700,9515,4.8,2005/03/01
Austin,2156,436705640,158200,9780,4.9,2005/04/01
Austin,2496,539885343,159500,9204,4.5,2005/05/01
Austin,2701,577224899,166100,9455,4.6,2005/06/01
Austin,2715,594741961,165800,9726,4.7,2005/07/01
Austin,2883,612428226,167500,9095,4.3,2005/08/01
Austin,2495,520740255,158400,8605,4,2005/09/01
Austin,2126,438332894,158800,8419,3.8,2005/10/01
Austin,1975,435832989,167900,7933,3.6,2005/11/01
Austin,2122,464752606,168600,7738,3.5,2005/12/01
Austin,1694,380503741,167900,8098,3.6,2006/01/01
Austin,1886,413928068,165700,8259,3.6,2006/02/01
Austin,2605,586176203,166700,8677,3.7,2006/03/01
Austin,2434,554865748,171600,8965,3.8,2006/04/01
Austin,2948,677494604,170300,8996,3.8,2006/05/01
Austin,3337,784835296,175400,9267,3.8,2006/06/01
Austin,2989,707975483,174600,9134,3.7,2006/07/01
Austin,3104,729560280,179400,8932,3.6,2006/08/01
Austin,2586,580201261,167000,9097,3.7,2006/09/01
Austin,2355,534104892,174500,8894,3.6,2006/10/01
Austin,2141,496504087,172200,8289,3.3,2006/11/01
Austin,2205,515575944,175900,7735,3.1,2006/12/01
Austin,1644,390464253,174400,7784,3.1,2007/01/01
Austin,1904,443681250,177500,7991,3.2,2007/02/01
Austin,2602,628793580,177300,8696,3.4,2007/03/01
Austin,2566,625641015,181900,9385,3.7,2007/04/01
Austin,3012,741645574,183500,9987,3.9,2007/05/01
Austin,3086,782769434,191000,10351,4.1,2007/06/01
Austin,2959,743454236,188900,10757,4.3,2007/07/01
Austin,2805,717200330,190600,11172,4.5,2007/08/01
Austin,1984,494360536,182500,11379,4.7,2007/09/01
Austin,1910,458395970,181700,11028,4.6,2007/10/01
Austin,1805,442079932,185200,9599,4,2007/11/01
Austin,1771,442476370,189300,9866,4.2,2007/12/01
Austin,1435,346359718,185300,10403,4.5,2008/01/01
Austin,1705,394847541,180300,10861,4.7,2008/02/01
Austin,2049,486846093,188800,11431,5.1,2008/03/01
Austin,2190,521407482,187000,11833,5.3,2008/04/01
Austin,2352,600681316,193800,12415,5.7,2008/05/01
Austin,2421,614811824,196400,12769,6,2008/06/01
Austin,2292,576614008,190900,12728,6.2,2008/07/01
Austin,2214,553078210,194300,12078,6,2008/08/01
Austin,1829,437423637,181800,11907,6,2008/09/01
Austin,1444,345831114,188500,11635,5.9,2008/10/01
Austin,1089,251409268,180100,10869,5.7,2008/11/01
Austin,1420,341207960,179600,10089,5.4,2008/12/01
Austin,914,205512450,176000,10373,5.7,2009/01/01
Austin,1192,281517090,187600,10929,6.1,2009/02/01
Austin,1498,340937410,179100,11280,6.5,2009/03/01
Austin,1692,387847145,186900,11462,6.8,2009/04/01
Austin,1852,458979968,193400,11535,7,2009/05/01
Austin,2254,554436848,195600,11681,7.1,2009/06/01
Austin,2263,541395060,189900,11449,7,2009/07/01
Austin,1959,464279974,187800,10940,6.8,2009/08/01
Austin,1934,456884556,184800,10486,6.4,2009/09/01
Austin,1953,454806534,179300,10300,6.2,2009/10/01
Austin,1729,401164047,176100,9836,5.7,2009/11/01
Austin,1507,376479291,187800,9366,5.4,2009/12/01
Austin,985,230799130,175300,9931,5.7,2010/01/01
Austin,1249,293085886,182600,10825,6.2,2010/02/01
Austin,1987,461231875,179400,11846,6.7,2010/03/01
Austin,2230,513122847,185100,12270,6.7,2010/04/01
Austin,2286,543258166,188600,12786,6.9,2010/05/01
Austin,2190,584250558,200500,13353,7.2,2010/06/01
Austin,1640,453983948,213600,13336,7.4,2010/07/01
Austin,1675,432655897,195200,12575,7.1,2010/08/01
Austin,1406,342118926,190500,11834,6.8,2010/09/01
Austin,1336,342862397,193300,11003,6.5,2010/10/01
Austin,1327,325029932,180600,9906,6,2010/11/01
Austin,1561,384045548,191200,9284,5.6,2010/12/01
Austin,1047,254004270,185100,9287,5.6,2011/01/01
Austin,1210,289087802,188000,9795,5.9,2011/02/01
Austin,1759,427529263,184400,10464,6.4,2011/03/01
Austin,1840,484604140,191600,11030,6.9,2011/04/01
Austin,2066,538652902,194800,11033,6.9,2011/05/01
Austin,2329,615616057,199900,10958,6.9,2011/06/01
Austin,2163,555886196,193900,10577,6.4,2011/07/01
Austin,2200,553744120,193900,9774,5.8,2011/08/01
Austin,1806,443089936,186900,9489,5.5,2011/09/01
Austin,1588,394019216,188900,8874,5.1,2011/10/01
Austin,1479,361444745,184700,8054,4.6,2011/11/01
Austin,1721,418963364,188300,7473,4.2,2011/12/01
Austin,1182,265821275,177400,7432,4.2,2012/01/01
Austin,1415,353527608,191600,7738,4.3,2012/02/01
Austin,2083,533800484,198600,8186,4.5,2012/03/01
Austin,2128,563288160,207400,8239,4.5,2012/04/01
Austin,2611,705383898,210200,8465,4.5,2012/05/01
Austin,2837,791281075,216000,8641,4.5,2012/06/01
Austin,2604,718755768,211000,8519,4.3,2012/07/01
Austin,2647,708540314,205100,8112,4,2012/08/01
Austin,2000,516045542,196800,7641,3.8,2012/09/01
Austin,2173,585049910,197100,7091,3.4,2012/10/01
Austin,1827,485197329,198200,6425,3.1,2012/11/01
Austin,2014,562680422,211500,5737,2.7,2012/12/01
Austin,1566,402135669,199200,5548,2.6,2013/01/01
Austin,1795,468527290,206800,5752,2.6,2013/02/01
Austin,2384,661274904,217100,5848,2.6,2013/03/01
Austin,2692,820141712,227300,6121,2.7,2013/04/01
Austin,3182,944924177,228100,6424,2.8,2013/05/01
Austin,2970,880058970,234100,6724,2.9,2013/06/01
Austin,3376,993168216,227900,6721,2.8,2013/07/01
Austin,3318,931481472,218800,6706,2.7,2013/08/01
Austin,2544,725959392,224000,6569,2.6,2013/09/01
Austin,2350,648747783,218300,6114,2.4,2013/10/01
Austin,2045,594534652,217900,5668,2.2,2013/11/01
Austin,2214,647915760,226600,5047,2,2013/12/01
Austin,1582,426127544,213700,5118,2,2014/01/01
Austin,1903,550882376,229400,5255,2.1,2014/02/01
Austin,2434,717821612,235600,5512,2.2,2014/03/01
Austin,2691,813253968,237000,5838,2.3,2014/04/01
Austin,3178,1012123948,243900,6539,2.6,2014/05/01
Austin,3195,1023051880,248900,7040,2.7,2014/06/01
Austin,3151,982086356,246900,7475,2.9,2014/07/01
Austin,3023,927019222,243800,7326,2.9,2014/08/01
Austin,2664,813797562,238900,7072,2.8,2014/09/01
Austin,2588,796863816,239600,6791,2.7,2014/10/01
Austin,2053,624591613,242100,6126,2.4,2014/11/01
Austin,2491,768005685,245700,5602,2.2,2014/12/01
Austin,1656,512034244,237500,5567,2.2,2015/01/01
Austin,1978,595625521,245300,5733,2.2,2015/02/01
Austin,2677,885779822,253900,5906,2.3,2015/03/01
Austin,2801,931744729,270300,6560,2.5,2015/04/01
Austin,2999,1026501450,271200,7009,2.7,2015/05/01
Austin,3301,1086689918,270200,7419,2.8,2015/06/01
Austin,3466,1150381553,264600,7913,3,2015/07/01
Bay Area,244,29322659,100700,1766,4.3,2000/01/01
Bay Area,375,48295141,110400,1817,4.4,2000/02/01
Bay Area,391,48779462,113400,1830,4.5,2000/03/01
Bay Area,421,52943752,107000,1845,4.6,2000/04/01
Bay Area,533,70983815,115900,1827,4.4,2000/05/01
Bay Area,561,75802627,122800,1874,4.5,2000/06/01
Bay Area,449,59472007,114900,1876,4.6,2000/07/01
Bay Area,471,66461908,119100,1869,4.6,2000/08/01
Bay Area,397,51414827,111100,1842,4.5,2000/09/01
Bay Area,376,46689918,108800,1904,4.7,2000/10/01
Bay Area,322,42727036,116200,1863,4.6,2000/11/01
Bay Area,344,45935784,118500,1795,4.4,2000/12/01
Bay Area,245,31955500,112500,1840,4.5,2001/01/01
Bay Area,340,43131013,107000,1835,4.5,2001/02/01
Bay Area,431,60352214,124800,1912,4.7,2001/03/01
Bay Area,445,59838917,119000,2033,5,2001/04/01
Bay Area,513,68674544,116800,2062,5.1,2001/05/01
Bay Area,534,78359863,126500,2083,5.1,2001/06/01
Bay Area,473,68101919,124900,2030,5,2001/07/01
Bay Area,537,78260372,126400,1945,4.7,2001/08/01
Bay Area,402,54767306,115400,NA,NA,2001/09/01
Bay Area,369,52901361,122000,1988,4.8,2001/10/01
Bay Area,381,53614316,126100,1917,4.6,2001/11/01
Bay Area,390,56117403,124400,1826,4.3,2001/12/01
Bay Area,301,40226990,122600,1911,4.5,2002/01/01
Bay Area,351,50945825,124800,1910,4.5,2002/02/01
Bay Area,415,62291039,127800,1989,4.7,2002/03/01
Bay Area,443,61963889,124000,2056,4.8,2002/04/01
Bay Area,497,74588933,133500,2098,4.9,2002/05/01
Bay Area,537,83392501,138400,2177,5.1,2002/06/01
Bay Area,525,78849480,135700,2297,5.4,2002/07/01
Bay Area,494,74537321,133900,2336,5.5,2002/08/01
Bay Area,406,61488327,132000,2347,5.5,2002/09/01
Bay Area,403,56757885,127500,2412,5.6,2002/10/01
Bay Area,314,45123084,129300,2371,5.6,2002/11/01
Bay Area,406,66539654,141800,2273,5.4,2002/12/01
Bay Area,302,43964503,125900,2361,5.6,2003/01/01
Bay Area,391,56018402,126500,2378,5.6,2003/02/01
Bay Area,428,59117846,121900,2442,5.7,2003/03/01
Bay Area,440,64296998,131500,2511,5.9,2003/04/01
Bay Area,494,76296527,135900,2617,6.1,2003/05/01
Bay Area,498,81564889,139700,2698,6.3,2003/06/01
Bay Area,537,89335731,143100,2679,6.3,2003/07/01
Bay Area,603,96450032,137400,2628,6,2003/08/01
Bay Area,492,74087446,130600,2640,6,2003/09/01
Bay Area,431,63236010,130000,2657,6,2003/10/01
Bay Area,359,56544557,132200,2597,5.8,2003/11/01
Bay Area,430,67188921,130400,2438,5.4,2003/12/01
Bay Area,298,43475986,127200,2516,5.6,2004/01/01
Bay Area,345,52162523,134400,2527,5.7,2004/02/01
Bay Area,516,80570639,133200,2653,5.8,2004/03/01
Bay Area,559,85388081,137200,2614,5.6,2004/04/01
Bay Area,575,89611256,135400,2645,5.6,2004/05/01
Bay Area,654,106747520,137900,2695,5.6,2004/06/01
Bay Area,601,98664253,136900,2677,5.5,2004/07/01
Bay Area,625,95362551,132700,2647,5.4,2004/08/01
Bay Area,510,79070724,127700,2672,5.4,2004/09/01
Bay Area,447,69774087,131000,2675,5.4,2004/10/01
Bay Area,417,61623024,123800,2639,5.3,2004/11/01
Bay Area,487,79223240,135400,2438,4.8,2004/12/01
Bay Area,334,51878623,123600,2591,5.1,2005/01/01
Bay Area,423,63794027,132200,2606,5.1,2005/02/01
Bay Area,521,82475564,131600,2642,5.2,2005/03/01
Bay Area,564,95057956,134400,2746,5.4,2005/04/01
Bay Area,620,104324082,138000,2755,5.3,2005/05/01
Bay Area,726,127889712,144900,2794,5.3,2005/06/01
Bay Area,658,116164121,145200,2793,5.3,2005/07/01
Bay Area,694,122394312,146600,2797,5.2,2005/08/01
Bay Area,462,82428682,143700,2823,5.3,2005/09/01
Bay Area,464,80411154,136600,2910,5.5,2005/10/01
Bay Area,420,69040747,139400,3010,5.7,2005/11/01
Bay Area,514,90218600,143200,2839,5.3,2005/12/01
Bay Area,367,58297417,133100,3038,5.7,2006/01/01
Bay Area,471,77665581,138900,3157,5.8,2006/02/01
Bay Area,647,110893327,143700,3406,6.2,2006/03/01
Bay Area,596,108249483,143800,3581,6.5,2006/04/01
Bay Area,745,130486854,146200,3730,6.6,2006/05/01
Bay Area,724,137838694,158000,3960,7,2006/06/01
Bay Area,686,121261566,148700,4088,7.2,2006/07/01
Bay Area,696,127753745,150300,4096,7.2,2006/08/01
Bay Area,555,97958221,149200,4167,7.3,2006/09/01
Bay Area,536,87210547,134400,4087,7,2006/10/01
Bay Area,541,93988300,141700,3983,6.8,2006/11/01
Bay Area,545,102060900,149200,3748,6.3,2006/12/01
Bay Area,423,71090516,147500,3804,6.4,2007/01/01
Bay Area,526,96197958,147900,3853,6.4,2007/02/01
Bay Area,584,110437513,151300,4088,6.9,2007/03/01
Bay Area,647,123050272,149400,4321,7.2,2007/04/01
Bay Area,700,133374728,158000,4429,7.4,2007/05/01
Bay Area,745,142376364,156100,4456,7.4,2007/06/01
Bay Area,684,127207532,158300,4501,7.5,2007/07/01
Bay Area,707,140986908,163200,4412,7.4,2007/08/01
Bay Area,549,102609828,150700,4330,7.2,2007/09/01
Bay Area,467,88094781,151000,4361,7.4,2007/10/01
Bay Area,489,86438059,149100,4178,7.1,2007/11/01
Bay Area,494,94424058,155900,3961,6.8,2007/12/01
Bay Area,331,56398952,141500,3921,6.8,2008/01/01
Bay Area,468,82031673,146900,4005,7,2008/02/01
Bay Area,574,112078144,158000,4155,7.3,2008/03/01
Bay Area,563,98627606,153100,4248,7.5,2008/04/01
Bay Area,648,127418177,159700,4215,7.5,2008/05/01
Bay Area,659,132977285,162800,4169,7.5,2008/06/01
Bay Area,671,146093090,170200,4135,7.5,2008/07/01
Bay Area,605,131890669,167300,4030,7.4,2008/08/01
Bay Area,298,59706694,170900,3623,6.9,2008/09/01
Bay Area,365,64474771,147200,3344,6.5,2008/10/01
Bay Area,281,46981295,139300,3126,6.3,2008/11/01
Bay Area,425,72996172,149400,2853,5.8,2008/12/01
Bay Area,290,44211256,134300,2832,5.8,2009/01/01
Bay Area,365,59217251,143700,2912,6.1,2009/02/01
Bay Area,436,74927164,146100,3027,6.5,2009/03/01
Bay Area,430,71946293,151900,3066,6.7,2009/04/01
Bay Area,432,81863619,156500,3146,7.2,2009/05/01
Bay Area,583,112516238,163800,3336,7.7,2009/06/01
Bay Area,557,104236423,161500,3407,8.1,2009/07/01
Bay Area,516,93440972,153200,3461,8.3,2009/08/01
Bay Area,491,91230969,151700,3480,8.1,2009/09/01
Bay Area,456,81435594,152300,3518,8,2009/10/01
Bay Area,433,75904044,146900,3491,7.7,2009/11/01
Bay Area,397,73974741,153600,3382,7.5,2009/12/01
Bay Area,230,42884600,156400,3548,8,2010/01/01
Bay Area,316,57810967,147500,3784,8.6,2010/02/01
Bay Area,481,90639743,153800,4127,9.3,2010/03/01
Bay Area,508,92783572,155400,4152,9.2,2010/04/01
Bay Area,564,102652499,154400,4389,9.5,2010/05/01
Bay Area,520,101230779,162100,4627,10.2,2010/06/01
Bay Area,416,80907483,161700,4756,10.7,2010/07/01
Bay Area,402,80246739,158500,4593,10.6,2010/08/01
Bay Area,385,71344491,153400,4455,10.5,2010/09/01
Bay Area,377,69954394,158200,4368,10.4,2010/10/01
Bay Area,319,54550686,140400,4208,10.3,2010/11/01
Bay Area,396,76002315,158200,3938,9.6,2010/12/01
Bay Area,289,49266053,136700,4000,9.7,2011/01/01
Bay Area,331,57584202,150700,4075,9.8,2011/02/01
Bay Area,433,79172229,151800,4222,10.3,2011/03/01
Bay Area,466,86816873,159600,4301,10.5,2011/04/01
Bay Area,477,88285312,157000,4377,10.9,2011/05/01
Bay Area,484,88492680,157600,4437,11.2,2011/06/01
Bay Area,460,86269940,151600,4256,10.6,2011/07/01
Bay Area,558,105162295,156400,4054,9.8,2011/08/01
Bay Area,436,83543105,158600,3852,9.2,2011/09/01
Bay Area,393,74500908,155100,3812,9.1,2011/10/01
Bay Area,385,72517961,152400,3646,8.6,2011/11/01
Bay Area,440,82336126,157400,3356,7.8,2011/12/01
Bay Area,308,52759766,140000,3285,7.6,2012/01/01
Bay Area,373,70937939,156300,3289,7.6,2012/02/01
Bay Area,477,84923075,152700,3338,7.6,2012/03/01
Bay Area,489,89577466,155000,3379,7.7,2012/04/01
Bay Area,630,122663695,165400,3396,7.5,2012/05/01
Bay Area,601,115929435,162700,3338,7.2,2012/06/01
Bay Area,612,115247521,162200,3334,7,2012/07/01
Bay Area,642,116689892,152200,3183,6.6,2012/08/01
Bay Area,471,89273495,165500,3099,6.4,2012/09/01
Bay Area,529,99528523,157500,3025,6.1,2012/10/01
Bay Area,465,88662121,159000,2909,5.8,2012/11/01
Bay Area,456,89917192,157500,2703,5.4,2012/12/01
Bay Area,374,63231908,142400,2652,5.2,2013/01/01
Bay Area,449,85906613,156200,2747,5.3,2013/02/01
Bay Area,539,103674964,159800,2794,5.4,2013/03/01
Bay Area,604,118849609,165200,2779,5.2,2013/04/01
Bay Area,767,157533832,170300,2769,5.1,2013/05/01
Bay Area,706,153326108,177900,2790,5.1,2013/06/01
Bay Area,773,164924265,173200,2829,5,2013/07/01
Bay Area,737,158463475,175000,2792,4.9,2013/08/01
Bay Area,593,119642217,169500,2773,4.8,2013/09/01
Bay Area,589,121201992,167100,2728,4.6,2013/10/01
Bay Area,461,89314560,163800,2598,4.4,2013/11/01
Bay Area,567,120716894,170500,2417,4.1,2013/12/01
Bay Area,389,74355512,157500,2383,4,2014/01/01
Bay Area,499,101202076,172800,2377,3.9,2014/02/01
Bay Area,585,119138935,171100,2414,4,2014/03/01
Bay Area,692,139962135,171700,2429,4,2014/04/01
Bay Area,753,166424154,182000,2386,3.9,2014/05/01
Bay Area,803,176892955,186000,2449,3.9,2014/06/01
Bay Area,787,173366761,178200,2515,4,2014/07/01
Bay Area,837,182260959,183700,2462,3.9,2014/08/01
Bay Area,669,140716025,178400,2331,3.7,2014/09/01
Bay Area,696,149013631,174300,2182,3.4,2014/10/01
Bay Area,548,117333715,185000,2092,3.2,2014/11/01
